source_file,compiler,ir,ir_flags,asm,asm_flags
68:
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([23 x i8], [23 x i8]* @.str.5, i64 0, i64 0), i32 8, i32 8), !dbg !91
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([23 x i8], [23 x i8]* @.str.5, i64 0, i64 0), i32 8, i32 8), !dbg !91
  br label %69, !dbg !91

69:
  br label %70, !dbg !87

70:
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([23 x i8], [23 x i8]* @.str.5, i64 0, i64 0), i32 8, i32 8), !dbg !93
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([23 x i8], [23 x i8]* @.str.5, i64 0, i64 0), i32 8, i32 8), !dbg !93
  br label %71, !dbg !93

71:
  br label %72, !dbg !87

72:
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([23 x i8], [23 x i8]* @.str.5, i64 0, i64 0), i32 8, i32 8), !dbg !95
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([23 x i8], [23 x i8]* @.str.5, i64 0, i64 0), i32 8, i32 8), !dbg !95
  br label %73, !dbg !95

73:
  br label %74, !dbg !87

74:
  br label %75, !dbg !75

75:
  br label %76, !dbg !29

76:
  br label %77, !dbg !97

77:
  br label %78, !dbg !99

78:
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([19 x i8], [19 x i8]* @.str.6, i64 0, i64 0), i32 -8, i32 -8), !dbg !101
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([19 x i8], [19 x i8]* @.str.6, i64 0, i64 0), i32 -8, i32 -8), !dbg !101
  br label %79, !dbg !101

79:
  br label %80, !dbg !99

80:
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([19 x i8], [19 x i8]* @.str.6, i64 0, i64 0), i32 -8, i32 -8), !dbg !103
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([19 x i8], [19 x i8]* @.str.6, i64 0, i64 0), i32 -8, i32 -8), !dbg !103
  br label %81, !dbg !103

81:
  br label %82, !dbg !99

82:
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([19 x i8], [19 x i8]* @.str.6, i64 0, i64 0), i32 -8, i32 -8), !dbg !105
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([19 x i8], [19 x i8]* @.str.6, i64 0, i64 0), i32 -8, i32 -8), !dbg !105
  br label %83, !dbg !105

83:
  br label %84, !dbg !99

84:
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([19 x i8], [19 x i8]* @.str.6, i64 0, i64 0), i32 -8, i32 -8), !dbg !107
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([19 x i8], [19 x i8]* @.str.6, i64 0, i64 0), i32 -8, i32 -8), !dbg !107
  br label %85, !dbg !107

85:
  br label %86, !dbg !99

86:
  br label %87, !dbg !97

87:
  br label %88, !dbg !109

88:
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([28 x i8], [28 x i8]* @.str.7, i64 0, i64 0), i32 8, i32 8), !dbg !111
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([28 x i8], [28 x i8]* @.str.7, i64 0, i64 0), i32 8, i32 8), !dbg !111
  br label %89, !dbg !111

89:
  br label %90, !dbg !109

90:
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([28 x i8], [28 x i8]* @.str.7, i64 0, i64 0), i32 8, i32 8), !dbg !113
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([28 x i8], [28 x i8]* @.str.7, i64 0, i64 0), i32 8, i32 8), !dbg !113
  br label %91, !dbg !113

91:
  br label %92, !dbg !109

92:
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([28 x i8], [28 x i8]* @.str.7, i64 0, i64 0), i32 8, i32 8), !dbg !115
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([28 x i8], [28 x i8]* @.str.7, i64 0, i64 0), i32 8, i32 8), !dbg !115
  br label %93, !dbg !115

93:
  br label %94, !dbg !109

94:
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([28 x i8], [28 x i8]* @.str.7, i64 0, i64 0), i32 8, i32 8), !dbg !117
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([28 x i8], [28 x i8]* @.str.7, i64 0, i64 0), i32 8, i32 8), !dbg !117
  br label %95, !dbg !117

95:
  br label %96, !dbg !109

96:
  br label %97, !dbg !97

97:
  br label %98, !dbg !29

98:
  br label %99, !dbg !119

99:
  br label %100, !dbg !120

100:
  br label %101, !dbg !122

101:
  br label %102, !dbg !124

102:
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([16 x i8], [16 x i8]* @.str.8, i64 0, i64 0), i32 -4, i32 -4), !dbg !126
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([16 x i8], [16 x i8]* @.str.8, i64 0, i64 0), i32 -4, i32 -4), !dbg !126
  br label %103, !dbg !126

103:
  br label %104, !dbg !124

104:
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([16 x i8], [16 x i8]* @.str.8, i64 0, i64 0), i32 -4, i32 -4), !dbg !128
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([16 x i8], [16 x i8]* @.str.8, i64 0, i64 0), i32 -4, i32 -4), !dbg !128
  br label %105, !dbg !128

105:
  br label %106, !dbg !124

106:
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([16 x i8], [16 x i8]* @.str.8, i64 0, i64 0), i32 -4, i32 -4), !dbg !130
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([16 x i8], [16 x i8]* @.str.8, i64 0, i64 0), i32 -4, i32 -4), !dbg !130
  br label %107, !dbg !130

107:
  br label %108, !dbg !124

108:
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([16 x i8], [16 x i8]* @.str.8, i64 0, i64 0), i32 -4, i32 -4), !dbg !132
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([16 x i8], [16 x i8]* @.str.8, i64 0, i64 0), i32 -4, i32 -4), !dbg !132
  br label %109, !dbg !132

109:
  br label %110, !dbg !124

110:
  br label %111, !dbg !122

111:
  br label %112, !dbg !134

112:
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([25 x i8], [25 x i8]* @.str.9, i64 0, i64 0), i32 -4, i32 -4), !dbg !136
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([25 x i8], [25 x i8]* @.str.9, i64 0, i64 0), i32 -4, i32 -4), !dbg !136
  br label %113, !dbg !136

113:
  br label %114, !dbg !134

114:
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([25 x i8], [25 x i8]* @.str.9, i64 0, i64 0), i32 -4, i32 -4), !dbg !138
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([25 x i8], [25 x i8]* @.str.9, i64 0, i64 0), i32 -4, i32 -4), !dbg !138
  br label %115, !dbg !138

115:
  br label %116, !dbg !134

116:
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([25 x i8], [25 x i8]* @.str.9, i64 0, i64 0), i32 -4, i32 -4), !dbg !140
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([25 x i8], [25 x i8]* @.str.9, i64 0, i64 0), i32 -4, i32 -4), !dbg !140
  br label %117, !dbg !140

117:
  br label %118, !dbg !134

118:
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([25 x i8], [25 x i8]* @.str.9, i64 0, i64 0), i32 -4, i32 -4), !dbg !142
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([25 x i8], [25 x i8]* @.str.9, i64 0, i64 0), i32 -4, i32 -4), !dbg !142
  br label %119, !dbg !142

119:
  br label %120, !dbg !134

120:
  br label %121, !dbg !122

121:
  br label %122, !dbg !120

122:
  br label %123, !dbg !144

123:
  br label %124, !dbg !146

124:
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([14 x i8], [14 x i8]* @.str.10, i64 0, i64 0), i32 -4, i32 -4), !dbg !148
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([14 x i8], [14 x i8]* @.str.10, i64 0, i64 0), i32 -4, i32 -4), !dbg !148
  br label %125, !dbg !148

125:
  br label %126, !dbg !146

126:
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([14 x i8], [14 x i8]* @.str.10, i64 0, i64 0), i32 -4, i32 -4), !dbg !150
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([14 x i8], [14 x i8]* @.str.10, i64 0, i64 0), i32 -4, i32 -4), !dbg !150
  br label %127, !dbg !150

127:
  br label %128, !dbg !146

128:
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([14 x i8], [14 x i8]* @.str.10, i64 0, i64 0), i32 -4, i32 -4), !dbg !152
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([14 x i8], [14 x i8]* @.str.10, i64 0, i64 0), i32 -4, i32 -4), !dbg !152
  br label %129, !dbg !152

129:
  br label %130, !dbg !146

130:
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([14 x i8], [14 x i8]* @.str.10, i64 0, i64 0), i32 -4, i32 -4), !dbg !154
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([14 x i8], [14 x i8]* @.str.10, i64 0, i64 0), i32 -4, i32 -4), !dbg !154
  br label %131, !dbg !154

131:
  br label %132, !dbg !146

132:
  br label %133, !dbg !144

133:
  br label %134, !dbg !156

134:
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([23 x i8], [23 x i8]* @.str.11, i64 0, i64 0), i32 4, i32 4), !dbg !158
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([23 x i8], [23 x i8]* @.str.11, i64 0, i64 0), i32 4, i32 4), !dbg !158
  br label %135, !dbg !158

135:
  br label %136, !dbg !156

136:
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([23 x i8], [23 x i8]* @.str.11, i64 0, i64 0), i32 4, i32 4), !dbg !160
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([23 x i8], [23 x i8]* @.str.11, i64 0, i64 0), i32 4, i32 4), !dbg !160
  br label %137, !dbg !160

137:
  br label %138, !dbg !156

138:
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([23 x i8], [23 x i8]* @.str.11, i64 0, i64 0), i32 4, i32 4), !dbg !162
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([23 x i8], [23 x i8]* @.str.11, i64 0, i64 0), i32 4, i32 4), !dbg !162
  br label %139, !dbg !162

139:
  br label %140, !dbg !156

140:
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([23 x i8], [23 x i8]* @.str.11, i64 0, i64 0), i32 4, i32 4), !dbg !164
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([23 x i8], [23 x i8]* @.str.11, i64 0, i64 0), i32 4, i32 4), !dbg !164
  br label %141, !dbg !164

141:
  br label %142, !dbg !156

142:
  br label %143, !dbg !144

143:
  br label %144, !dbg !120

144:
  br label %145, !dbg !166

145:
  br label %146, !dbg !168

146:
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([15 x i8], [15 x i8]* @.str.12, i64 0, i64 0), i32 -8, i32 -8), !dbg !170
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([15 x i8], [15 x i8]* @.str.12, i64 0, i64 0), i32 -8, i32 -8), !dbg !170
  br label %147, !dbg !170

147:
  br label %148, !dbg !168

148:
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([15 x i8], [15 x i8]* @.str.12, i64 0, i64 0), i32 -8, i32 -8), !dbg !172
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([15 x i8], [15 x i8]* @.str.12, i64 0, i64 0), i32 -8, i32 -8), !dbg !172
  br label %149, !dbg !172

149:
  br label %150, !dbg !168

150:
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([15 x i8], [15 x i8]* @.str.12, i64 0, i64 0), i32 -8, i32 -8), !dbg !174
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([15 x i8], [15 x i8]* @.str.12, i64 0, i64 0), i32 -8, i32 -8), !dbg !174
  br label %151, !dbg !174

151:
  br label %152, !dbg !168

152:
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([15 x i8], [15 x i8]* @.str.12, i64 0, i64 0), i32 -8, i32 -8), !dbg !176
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([15 x i8], [15 x i8]* @.str.12, i64 0, i64 0), i32 -8, i32 -8), !dbg !176
  br label %153, !dbg !176

153:
  br label %154, !dbg !168

154:
  br label %155, !dbg !166

155:
  br label %156, !dbg !178

156:
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([24 x i8], [24 x i8]* @.str.13, i64 0, i64 0), i32 8, i32 8), !dbg !180
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([24 x i8], [24 x i8]* @.str.13, i64 0, i64 0), i32 8, i32 8), !dbg !180
  br label %157, !dbg !180

157:
  br label %158, !dbg !178

158:
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([24 x i8], [24 x i8]* @.str.13, i64 0, i64 0), i32 8, i32 8), !dbg !182
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([24 x i8], [24 x i8]* @.str.13, i64 0, i64 0), i32 8, i32 8), !dbg !182
  br label %159, !dbg !182

159:
  br label %160, !dbg !178

160:
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([24 x i8], [24 x i8]* @.str.13, i64 0, i64 0), i32 8, i32 8), !dbg !184
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([24 x i8], [24 x i8]* @.str.13, i64 0, i64 0), i32 8, i32 8), !dbg !184
  br label %161, !dbg !184

161:
  br label %162, !dbg !178

162:
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([24 x i8], [24 x i8]* @.str.13, i64 0, i64 0), i32 8, i32 8), !dbg !186
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([24 x i8], [24 x i8]* @.str.13, i64 0, i64 0), i32 8, i32 8), !dbg !186
  br label %163, !dbg !186

163:
  br label %164, !dbg !178

164:
  br label %165, !dbg !166

165:
  br label %166, !dbg !120

166:
  br label %167, !dbg !188

167:
  br label %168, !dbg !190

168:
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([20 x i8], [20 x i8]* @.str.14, i64 0, i64 0), i32 -8, i32 -8), !dbg !192
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([20 x i8], [20 x i8]* @.str.14, i64 0, i64 0), i32 -8, i32 -8), !dbg !192
  br label %169, !dbg !192

169:
  br label %170, !dbg !190

170:
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([20 x i8], [20 x i8]* @.str.14, i64 0, i64 0), i32 -8, i32 -8), !dbg !194
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([20 x i8], [20 x i8]* @.str.14, i64 0, i64 0), i32 -8, i32 -8), !dbg !194
  br label %171, !dbg !194

171:
  br label %172, !dbg !190

172:
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([20 x i8], [20 x i8]* @.str.14, i64 0, i64 0), i32 -8, i32 -8), !dbg !196
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([20 x i8], [20 x i8]* @.str.14, i64 0, i64 0), i32 -8, i32 -8), !dbg !196
  br label %173, !dbg !196

173:
  br label %174, !dbg !190

174:
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([20 x i8], [20 x i8]* @.str.14, i64 0, i64 0), i32 -8, i32 -8), !dbg !198
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([20 x i8], [20 x i8]* @.str.14, i64 0, i64 0), i32 -8, i32 -8), !dbg !198
  br label %175, !dbg !198

175:
  br label %176, !dbg !190

176:
  br label %177, !dbg !188

177:
  br label %178, !dbg !200

178:
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([29 x i8], [29 x i8]* @.str.15, i64 0, i64 0), i32 8, i32 8), !dbg !202
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([29 x i8], [29 x i8]* @.str.15, i64 0, i64 0), i32 8, i32 8), !dbg !202
  br label %179, !dbg !202

179:
  br label %180, !dbg !200

180:
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([29 x i8], [29 x i8]* @.str.15, i64 0, i64 0), i32 8, i32 8), !dbg !204
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([29 x i8], [29 x i8]* @.str.15, i64 0, i64 0), i32 8, i32 8), !dbg !204
  br label %181, !dbg !204

181:
  br label %182, !dbg !200

182:
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([29 x i8], [29 x i8]* @.str.15, i64 0, i64 0), i32 8, i32 8), !dbg !206
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([29 x i8], [29 x i8]* @.str.15, i64 0, i64 0), i32 8, i32 8), !dbg !206
  br label %183, !dbg !206

183:
  br label %184, !dbg !200

184:
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([29 x i8], [29 x i8]* @.str.15, i64 0, i64 0), i32 8, i32 8), !dbg !208
  call void @check(char const*, int, int)(i8* getelementptr inbounds ([29 x i8], [29 x i8]* @.str.15, i64 0, i64 0), i32 8, i32 8), !dbg !208
  br label %185, !dbg !208

185:
  br label %186, !dbg !200

186:
  br label %187, !dbg !188

187:
  br label %188, !dbg !120

188:
  %189 = load i32, i32* @nfailed, align 4, !dbg !210
  %190 = call i32 (i8*, ...) @printf(i8* getelementptr inbounds ([19 x i8], [19 x i8]* @.str.16, i64 0, i64 0), i32 %189), !dbg !211
  %191 = load i32, i32* @nfailed, align 4, !dbg !212
  %192 = icmp ne i32 %191, 0, !dbg !213
  %193 = zext i1 %192 to i32, !dbg !212
  ret i32 %193, !dbg !214
}

declare void @llvm.dbg.declare(metadata, metadata, metadata) #1

define internal void @check(char const*, int, int)(i8* %0, i32 %1, i32 %2) #2 !dbg !215 {
  %4 = alloca i8*, align 8
  %5 = alloca i32, align 4
  %6 = alloca i32, align 4
  %7 = alloca i32, align 4
  store i8* %0, i8** %4, align 8
  call void @llvm.dbg.declare(metadata i8** %4, metadata !220, metadata !DIExpression()), !dbg !221
  store i32 %1, i32* %5, align 4
  call void @llvm.dbg.declare(metadata i32* %5, metadata !222, metadata !DIExpression()), !dbg !223
  store i32 %2, i32* %6, align 4
  call void @llvm.dbg.declare(metadata i32* %6, metadata !224, metadata !DIExpression()), !dbg !225
  call void @llvm.dbg.declare(metadata i32* %7, metadata !226, metadata !DIExpression()), !dbg !227
  %8 = load i32, i32* %5, align 4, !dbg !228
  %9 = load i32, i32* %6, align 4, !dbg !229
  %10 = icmp ne i32 %8, %9, !dbg !230
  %11 = zext i1 %10 to i32, !dbg !228
  store i32 %11, i32* %7, align 4, !dbg !227
  %12 = load i32, i32* @debug, align 4, !dbg !231
  %13 = icmp ne i32 %12, 0, !dbg !231
  br i1 %13, label %17, label %14, !dbg !233

14:
  %15 = load i32, i32* %7, align 4, !dbg !234
  %16 = icmp ne i32 %15, 0, !dbg !234
  br i1 %16, label %17, label %22, !dbg !235

17:
  %18 = load i8*, i8** %4, align 8, !dbg !236
  %19 = load i32, i32* %5, align 4, !dbg !237
  %20 = load i32, i32* %6, align 4, !dbg !238
  %21 = call i32 (i8*, ...) @printf(i8* getelementptr inbounds ([10 x i8], [10 x i8]* @.str.17, i64 0, i64 0), i8* %18, i32 %19, i32 %20), !dbg !239
  br label %22, !dbg !239

22:
  %23 = load i32, i32* %7, align 4, !dbg !240
  %24 = load i32, i32* @nfailed, align 4, !dbg !241
  %25 = add nsw i32 %24, %23, !dbg !241
  store i32 %25, i32* @nfailed, align 4, !dbg !241
  ret void, !dbg !242
}

declare dso_local i32 @printf(i8*, ...) #3
